id|corregimientos_id|name
1045|101|Barriada Villa del Carmen
1046|173|Barrial Blanco
1047|75|Barrial o Arco Iris
1048|184|Barrial o Arco Iris
1049|282|Barriales
1050|10|Barrigon
1051|75|Barrigon
1052|290|Barrigon
1053|256|Barriles
1054|378|Barrio Balboa
1055|379|Barrio Colón
1056|168|Barrio Guadalupe
1057|380|Barrio La Pista
1058|381|Barrio Lindo
1059|382|Barrio Norte
1060|117|Barrio Nuevo
1061|383|Barrio Sur
1062|384|Barrio Unido
1063|7|Barrios Unidos
1064|5|Barro Amarillo o Tres Pasos
1065|166|Barro Blanco
1066|112|Barro Blanco
1067|385|Barro Blanco
1068|84|Barro Blanco
1069|334|Barro Blanco
1070|267|Barro Colorado
1071|51|Barro Colorado
1072|77|Barro Morado
1073|49|Barro Prieto
1074|386|Barro Prieto
1075|180|Barro Prieto
1076|25|Barro Prieto
1077|171|Barsal
1078|347|Bartolito o Bahía Linton
1079|202|Baso Miel No.1
1080|202|Baso Miel No.2
1081|303|Bastimentos
1082|54|Batata
1083|10|Batata
1084|115|Batatilla
1085|61|Batatillal
1086|208|Bateal
1087|85|Bateales
1088|387|Batipa
1089|296|Baules
1090|79|Bayamon
1091|194|Bayano
1092|388|Bayano
1093|389|Bayano
1094|286|Bayenito
1095|390|Bebedero
1096|247|Becativi
1097|391|Becativí
1098|152|Begabudi
1099|59|Bejucal
1100|21|Bejucal
1101|392|Bejucal
1102|393|Bejuco
1103|171|Bejuco
1104|121|Bejuco
1105|205|Bejuco
1106|233|Bejuco de Sangre
1107|394|Bejuco o Las Lajitas
1108|47|Bejuco Real
1109|47|Bejuco Real Arriba
1110|339|Bejucosa
1111|208|Belen
1112|171|Belencillo
1113|208|Belencillo
1114|395|Belisario Frias
1115|396|Belisario Porras
1116|352|Bella Cruz
1117|397|Bella Florida
1118|22|Bella Isla
1119|48|Bella Isla
1120|123|Bella Vista
1121|7|Bella Vista
1122|398|Bella Vista
1123|204|Bella Vista
1124|42|Bella Vista
1125|399|Bella Vista
1126|213|Bella Vista
1127|316|Bella Vista
1128|75|Bella Vista
1129|119|Bella Vista
1130|186|Bella Vista
1131|179|Bella Vista
1132|209|Bella Vista
1133|71|Bella Vista
1134|296|Bella Vista
1135|37|Bella Vista
1136|67|Bella Vista
1137|125|Bella Vista
1138|400|Bella Vista
1139|326|Bella Vista
1140|376|Bella Vista
1141|86|Bella Vista
1142|401|Bella Vista
1143|256|Bella Vista
1144|122|Bella Vista
1145|402|Bella Vista
1146|235|Bella Vista
1147|86|Bella Vista o Bay View
1148|280|Bella Vista o La Sanguijuela
1149|208|Belorizal No.1
1150|32|Belorizar No.1
1151|403|Berba
1152|176|Berba
1153|34|Bermeja Abajo
1154|34|Bermeja Arriba
1155|62|Bermejo
1156|164|Bermejo o El Sereno
1157|109|Bernardino Arriba
1158|208|Berraco
1159|22|Berrenia
1160|5|Berrocal
1161|263|Betagrama
1162|404|Betania
1163|206|Betania
1164|47|Betel
1165|48|Betel
1166|261|Bethel
1167|122|Betzaida
1168|405|Big Creek
1169|272|Bijagual
1170|319|Bijagual
1171|406|Bijagual
1172|282|Bijagual
1173|29|Bijagual
1174|40|Bijagual
1175|400|Bijagual
1176|227|Bijagual No.1
1177|227|Bijagual No.2
1178|407|Bijao
1179|110|Bijao
1180|106|Bijao
1181|15|Bijao
1182|256|Bijao
1183|248|Bijao Arriba
1184|52|Bingoen
1185|301|Birate
1186|273|Biroquera
1187|70|Birotal
1188|391|Bisira
1189|242|Bisira
1190|391|Bisiria
1191|200|Bisvalles
1192|152|Bitigaru
1193|205|Bito
1194|105|Blanco
1195|39|Blanco Arriba
1196|13|Blanco Arriba
1197|405|Bluff
1198|226|Bobore
1199|310|Boca Chicá
1200|208|Boca Chicá
1201|206|Boca Chicá
1202|315|Boca Chicá
1203|115|Boca Chicá o Nueva Esperanza
1204|82|Boca Chucara
1205|118|Boca Culantro
1206|318|Boca de Agallal
1207|408|Boca de Agallal
1208|82|Boca de AGuacáte
1209|234|Boca de Aguila
1210|41|Boca de Ambroya
1211|247|Boca de Arena o Humanigote
1212|287|Boca de Aruza
1213|409|Boca de Bado
1214|407|Boca de Balsa
1215|330|Boca de Bejuco
1216|234|Boca de Biaba
1217|110|Boca de Biabá
1218|204|Boca de Caballero
1219|82|Boca de Cahuita
1220|82|Boca de Caloveborita
1221|240|Boca de Caloveborita
1222|148|Boca de Candela
1223|308|Boca de Candelilla
1224|253|Boca de Canglon
1225|37|Boca de Canglon
1226|122|Boca de Canglon
1227|202|Boca de Caña
1228|271|Boca de Caracol
1229|355|Boca de Chati
1230|410|Boca de Chati
1231|37|Boca de Chiati
1232|205|Boca de Chiguirí
1233|82|Boca de Chonte
1234|352|Boca de Chonte Arriba
1235|15|Boca de Chumico
1236|255|Boca de Colubre o Peña Blanca
1237|355|Boca de Comun
1238|20|Boca de Corita
1239|411|Boca de Cube
1240|205|Boca de Cuiria
1241|100|Boca de Cuiria
1242|327|Boca de Cupe
1243|405|Boca de Drago
1244|279|Boca de Escobal
1245|208|Boca de Escribano
1246|240|Boca de Gallota
1247|354|Boca de Guarumito
1248|205|Boca de Guayabo
1249|295|Boca de Hacha
1250|130|Boca de Hacha
1251|308|Boca de Higueronal
1252|48|Boca de Higueronal
1253|118|Boca de Hormiga
1254|407|Boca de Huso
1255|202|Boca de Huso
1256|391|Boca de Jali
1257|202|Boca de Jebay
1258|273|Boca de Julián o El Limón
1259|345|Boca de Junco
1260|262|Boca de Junco
1261|160|Boca de La Arena
1262|154|Boca de La Encantada
1263|208|Boca de La Encatada
1264|192|Boca de La Mona
1265|412|Boca de La Quebrada
1266|175|Boca de La Quebrada Culaca
1267|220|Boca de La Quebrada Las Lajas
1268|413|Boca de Lajas
1269|205|Boca de Larguillo
1270|408|Boca de Las Guías
1271|384|Boca de Las Minas
1272|34|Boca de Las Tablas
1273|327|Boca de Lepe
1274|177|Boca de Limón o Nuevo San José
1275|10|Boca de Los Ríos
1276|205|Boca de Lura
1277|414|Boca de Macho
1278|415|Boca de Macho
1279|142|Boca de Macho
1280|143|Boca de Mamey
1281|277|Boca de Man Creek
1282|1|Boca de Mancreek
1283|176|Boca de Monte
1284|400|Boca de Naguala
1285|17|Boca de Negrita o La Negrita
1286|228|Boca de Negrita o La Negrita
1287|144|Boca de Oi
1288|416|Boca de Parita
1289|154|Boca de Paso Carnal
1290|15|Boca de Patiño
1291|22|Boca de Pavon
1292|327|Boca de Paya
1293|85|Boca de Pixvae
1294|47|Boca de Polin
1295|234|Boca de Quebrada Camarón
1296|105|Boca de Quebrada Capitan
1297|202|Boca de Quebrada de Hacha
1298|110|Boca de Quebrada Guabo
1299|234|Boca de Quebrada Guacámaya
1300|248|Boca de Quebrada Hacha
1301|112|Boca de Quebrada Hacha
1302|171|Boca de Quebrada Honda
1303|234|Boca de Quebrada Lajas
1304|89|Boca de Quebrada Lodo
1305|248|Boca de Quebrada Majagua
1306|417|Boca de Quebrada Piro
1307|407|Boca de Quebrada Remedios
1308|234|Boca de Quebrada Secuara
1309|414|Boca de Quebrada Tigre
1310|415|Boca de Quebrada Tigre
1311|234|Boca de Quebrada Ullama
1312|89|Boca de Quebrada Ullama
1313|98|Boca de Quema
1314|391|Boca de Quenani
1315|89|Boca de Quiqui
1316|145|Boca de Río Balsa
1317|263|Boca de Río Chico
1318|208|Boca de Río Chiquero
1319|152|Boca de Río Chiriquí
1320|61|Boca de Río Claro
1321|1|Boca de Río Daira
1322|134|Boca de Río Grande
1323|240|Boca de Río Grande o Nueva Esperanza
1324|15|Boca de Río Hato
1325|195|Boca de Río Indio
1326|19|Boca de Río Negro
1327|351|Boca de Rìo Negro
1328|263|Boca de Río Pacora
1329|276|Boca de Río Pedasí
1330|171|Boca de Río Santiaguito
1331|402|Boca de Río Viguí
1332|248|Boca de Sagui
1333|37|Boca de Salitre
1334|418|Boca de San Félix
1335|205|Boca de San Miguel
1336|202|Boca de Soloy
1337|37|Boca de Subcurti
1338|48|Boca de Subcurti
1339|82|Boca de Terrón
1340|79|Boca de Tigre
1341|47|Boca de Tigrón
1342|208|Boca de Toabré
1343|61|Boca de Toabré
1344|14|Boca de Tolocua
1345|82|Boca de Toncri o Toncri
1346|98|Boca de Toro
1347|79|Boca de Trampa
1348|48|Boca de Tres Piedras
1349|205|Boca de Tucue
1350|122|Boca de Tupisa
1351|410|Boca de Tutumate
1352|419|Boca de Tutumate
1353|208|Boca de U
1354|154|Boca de Uracillo
1355|410|Boca de Uruganti
1356|384|Boca de Vaquilla
1357|79|Boca de Venado
1358|329|Boca de Viento
1359|69|Boca de Yorkin
1360|32|Boca del Bateal
1361|82|Boca del Caño
1362|208|Boca del Caño
1363|32|Boca del Caño Sucio
1364|32|Boca del Congal
1365|82|Boca del Mango
1366|112|Boca del Monte
1367|289|Boca del Monte
1368|118|Boca del Monte
1369|232|Boca del Monte
1370|231|Boca del Monte
1371|172|Boca del Monte
1372|148|Boca del Monte o Cerro Vaca
1373|338|Boca del Monte o Cerro Vaca
1374|282|Boca del Piñal
1375|231|Boca del Querque
1376|208|Boca del Río Calzonez
1377|112|Boca del Río Chiquito
1378|143|Boca del Río Chorchita
1379|391|Boca del Río CricamOlá
1380|277|Boca del Río Daira
1381|414|Boca del Río Guariviara
1382|277|Boca del Río Guariviara
1383|306|Boca del Río Pital
1384|95|Boca del Río Pital
1385|154|Boca del Silencio
1386|24|Boca del Tallo
1387|308|Boca Eusebia
1388|409|Boca Güina
1389|171|Boca Honda
1390|24|Boca La Corocita
1391|272|Boca Nueva
1392|420|Boca Vieja
1393|421|Bocalatum
1394|422|Bocalatum
1395|405|Bocas del Toro
1396|86|Bocatorito
1397|423|Bocle
1398|141|Bocle
1399|380|Bodega
1400|118|Bodoco o Bodoca
1401|162|Boinvota
1402|52|BOlángo No.1
1403|52|BOlángo No.2
1404|47|BOláños
1405|52|Boleridi
1406|289|Bolivar
1407|216|Bollo Adentro
1408|145|Bolonte
1409|243|Bolotubiti
1410|424|Bombachito
1411|424|Bombacho
1412|171|Bonaga
1413|425|Bondi
1414|216|Bonete
1415|426|Bonete
1416|152|Bonglon
1417|171|Bongo
1418|427|Bongo Abajo
1419|427|Bongo Arriba
1420|13|Bongo Civil
1421|171|Bonguito
1422|291|Bonguito
1423|83|Bonilla
1424|425|Bonky
1425|425|Bonyic o Palma de Chunga
1426|421|Boquerón
1427|92|Boquerón
1428|428|Boquerón
1429|21|Boquerón
1430|76|Boquerón
1431|107|Boquerón
1432|23|Boquerón Abajo
1433|58|Boquerón Abajo
1434|429|Boquerón Abajo
1435|421|Boquerón Arriba
1436|429|Boquerón Arriba
1437|421|Boquerón Viejo
1438|311|Boquerón Viejo
1439|405|Boquet Bay
1440|82|Boquete
1441|172|Boquete
1442|430|Boquibajo
1443|430|Boquibajo Arriba
1444|39|Boquilla
1445|205|Boquilla de Dominica
1446|32|Boquilla de Escobal
1447|154|Boquilla de La Mina
1448|154|Boquilla de Las Postreras
1449|431|Boquilla de Los Santos
1450|154|Boquilla de Quebraon
1451|89|Boquilla de Quiqui
1452|432|Boquilla del Hoyito
1453|433|Boquilla del Hoyito
1454|85|Boquilla del Mango
1455|434|Boquilla o La Boquilla
1456|206|Boquisco
1457|339|Boquita Abajo
1458|339|Boquita Centro
1459|122|Borbua
1460|137|Boró
1461|69|Boroni
1462|435|Borracheron
1463|52|Borriguero
1464|436|BorrOlá
1465|381|BorrOlá
1466|271|Bosalituvite
1467|66|Botello
1468|357|Botello
1469|662|Botija
1470|302|Botoncillo
1471|278|Bramona de Lovaina
1472|384|Brazo Chico
1473|67|Brazo de Cedro
1474|437|Brazo de Cochea
1475|75|Brazo de Mono o Bajo Mono
1476|67|Brazo de Oro
1477|41|Brazo de Piriati
1478|75|Brazo de Tigre
1479|67|Brazo de Tigre
1480|384|Brazo de U
1481|205|Brazo de U
1482|112|Brazo Grande de Corrales
1483|138|Brazo Seco
1484|212|Brazos
1485|256|Brazos de Gariche
1486|212|Brazos de Playita
1487|138|Breñón
1488|52|Briadi
1489|4|Briguny
1490|438|Brillante
1491|145|Briniboto
1492|145|Briniquidete
1493|69|Bris
1494|145|Brisa
1495|195|Brisas del Mar
1496|216|Brisas del Naranjal
1497|109|Brisas del Paraíso
1498|325|Brisas del Río
1499|439|Brujas
1500|24|Bubi
1501|244|Bubi
1502|226|Bubi
1503|344|Bubi
1504|244|Bubi Arriba
1505|24|Bubicito
1506|244|Bubicito
1507|401|Bucaro
1508|18|Bucori
1509|52|Budode
1510|440|Buen Retiro
1511|440|Buena Ventura
1512|206|Buena Selva
1513|155|Buena Vista
1514|18|Buena Vista
1515|126|Buena Vista
1516|321|Buena Vista
1517|149|Buena Vista
1518|180|Buena Vista
1519|42|Buena Vista
1520|387|Buena Vista
1521|206|Buena Vista
1522|441|Buena Vista
1523|10|Buena Vista
1524|47|Buena Vista
1525|442|Buena Vista
1526|423|Buena Vista
1527|119|Buena Vista
1528|22|Buena Vista
1529|443|Buena Vista
1530|444|Buena Vista
1531|96|Buena Vista
1532|445|Buena Vista
1533|446|Buena Vista
1534|447|Buena Vista
1535|79|Buena Vista
1536|169|Buena Vista
1537|448|Buena Vista
1538|128|Buena Vista
1539|86|Buena Vista
1540|100|Buena Vista
1541|228|Buena Vista
1542|163|Buena Vista Abajo
1543|345|Buena Vista Abajo o Bambito
1544|163|Buena Vista Arriba
1545|263|Buena Vista No.2
1546|449|Buena Vista Norte
1547|450|Buena Vista Sur
1548|62|Buenaventura
1549|111|Buenaventura
1550|321|Buenos Aires
1551|68|Buenos Aires
1552|212|Buenos Aires
1553|451|Buenos Aires
1554|151|Buenos Aires
1555|28|Buenos Aires
1556|247|Buenos Aires
1557|37|Buenos Aires
1558|85|Buenos Aires
1559|446|Buenos Aires
1560|397|Buenos Aires
1561|128|Buenos Aires
1562|139|Buenos Aires
1563|75|Buenos Aires
1564|323|Buenos Aires
1565|140|Buenos Aires
1566|338|Buenos Aires o Cerro Bolo
1567|235|Buenos Aires o Cherro Chato
1568|410|Buenos Aires o Manuca
1569|325|Bugaba
1570|163|Bugabita Arriba
1571|271|Buigote
1572|52|Bule
1573|145|Bulite
1574|452|Bulungo
1575|389|Bulungo o Villa Rosa
1576|296|Burica
1577|13|Burica Centro
1578|13|Burica Sur
1579|301|Burori o Burari
1580|247|Burote
1581|152|Burote
1582|152|Burotoni
1583|96|Burrica
1584|251|Burunga
1585|285|Burunga
1586|271|Butuvite
1587|453|Caballerito
1588|397|Caballerito
1589|204|Caballerito o Los Alveos
1590|204|Caballero
1591|243|Caballero Nuto
1592|451|Cabecera Coloradilla
1593|32|Cabecera Congal
1594|39|Cabecera Corotú
1595|172|Cabecera de Aguacate
1596|85|Cabecera de AGuacáte
1597|414|Cabecera de Almeja
1598|79|Cabecera de Alto de Jesús
1599|29|Cabecera de Anegado
1600|40|Cabecera de Aruza
1601|107|Cabecera de Atré
1602|29|Cabecera de Ballena
1603|454|Cabecera de Bernardino
1604|24|Cabecera de Bubi
1605|62|Cabecera de Buenaventura
1606|24|Cabecera de Cabimales
1607|344|Cabecera de Cabimales
1608|32|Cabecera de Caño Sin Pescao
1609|196|Cabecera de Cativito
1610|407|Cabecera de Ceiba
1611|146|Cabecera de Cerro Puerco
1612|282|Cabecera de ChitOlá
1613|143|Cabecera de Chorchita
1614|437|Cabecera de Cochea
1615|407|Cabecera de Cogollo
1616|196|Cabecera de Corotú
1617|202|Cabecera de Corral
1618|216|Cabecera de Culebra
1619|255|Cabecera de Culebra
1620|152|Cabecera de Dorori
1621|308|Cabecera de Dorotea
1622|48|Cabecera de Dorotea
1623|242|Cabecera de Dupí
1624|282|Cabecera de El Cedro
1625|24|Cabecera de El Saltoso
1626|160|Cabecera de Escoba
1627|320|Cabecera de Fonseca
1628|429|Cabecera de Gatuncillo
1629|207|Cabecera de Guabo
1630|110|Cabecera de Guabo
1631|106|Cabecera de Guabo
1632|130|Cabecera de Hacha o Guayabo
1633|24|Cabecera de Huesitales
1634|85|Cabecera de Iguanerito
1635|85|Cabecera de Iguanero
1636|148|Cabecera de Jebay
1637|455|Cabecera de La Mina
1638|455|Cabecera de La Pita
1639|115|Cabecera de La Polvora
1640|344|Cabecera de La Rufina
1641|291|Cabecera de La Suerte
1642|154|Cabecera de Las Marías
1643|145|Cabecera de Loro U Orete
1644|160|Cabecera de Los Pilones
1645|24|Cabecera de Lovaina
1646|407|Cabecera de Macho de Monte
1647|85|Cabecera de Majagual
1648|196|Cabecera de Managua
1649|39|Cabecera de Mérida
1650|130|Cabecera de Pava
1651|139|Cabecera de Pita
1652|24|Cabecera de Platanales
1653|234|Cabecera de Posoy
1654|145|Cabecera de Quebrada Arena
1655|228|Cabecera de Quebrada Arena
1656|246|Cabecera de Quebrada Arenas
1657|414|Cabecera de Quebrada Armado
1658|202|Cabecera de Quebrada Baño
1659|58|Cabecera de Quebrada Benitez
1660|312|Cabecera de Quebrada Carrizo
1661|60|Cabecera de Quebrada Concepción
1662|160|Cabecera de Quebrada Conga
1663|248|Cabecera de Quebrada de Piedra
1664|447|Cabecera de Quebrada Diabla
1665|24|Cabecera de Quebrada El Gato
1666|37|Cabecera de Quebrada Félix
1667|89|Cabecera de Quebrada Gallota o Llano San Martín (p
1668|171|Cabecera de Quebrada Garrocha
1669|29|Cabecera de Quebrada Grande
1670|235|Cabecera de Quebrada Grande
1671|246|Cabecera de Quebrada Guabo
1672|234|Cabecera de Quebrada Guacámaya
1673|131|Cabecera de Quebrada Guacámaya
1674|130|Cabecera de Quebrada Guayabo
1675|60|Cabecera de Quebrada Honda
1676|290|Cabecera de Quebrada La Mona
1677|234|Cabecera de Quebrada Lajas
1678|186|Cabecera de Quebrada Lajas
1679|456|Cabecera de Quebrada Larga
1680|89|Cabecera de Quebrada Lodo
1681|234|Cabecera de Quebrada Los Peces
1682|234|Cabecera de Quebrada Monito
1683|457|Cabecera de Quebrada Monito No.2
1684|234|Cabecera de Quebrada Monito Nº2
1685|160|Cabecera de Quebrada Naranjo
1686|248|Cabecera de Quebrada Nigüa
1687|248|Cabecera de Quebrada Ocho
1688|242|Cabecera de Quebrada Otoe o Cleva
1689|38|Cabecera de Quebrada Palma
1690|71|Cabecera de Quebrada Pato
1691|142|Cabecera de Quebrada Pava
1692|112|Cabecera de Quebrada Piedra
1693|89|Cabecera de Quebrada Piedra
1694|234|Cabecera de Quebrada Pifa
1695|61|Cabecera de Quebrada Pifa
1696|312|Cabecera de Quebrada Plata
1697|105|Cabecera de Quebrada Salado
1698|248|Cabecera de Quebrada Salado
1699|234|Cabecera de Quebrada Secuara
1700|234|Cabecera de Quebrada Tigra
1701|154|Cabecera de Riecito
1702|145|Cabecera de Río Balsa
1703|205|Cabecera de Río Bito
1704|356|Cabecera de Río Caimito
1705|152|Cabecera de Río Cayuco
1706|397|Cabecera de Río Chico
1707|301|Cabecera de Río Chico
1708|282|Cabecera de Río Cojo
1709|196|Cabecera de Río Grande
1710|29|Cabecera de Río Grande
1711|85|Cabecera de Río Negro
1712|47|Cabecera de Río Pava
1713|41|Cabecera de Río Pava
1714|58|Cabecera de Río Piedra
1715|277|Cabecera de Río Piedra
1716|423|Cabecera de Río Piedra o La Laguna
1717|109|Cabecera de Río Potrero
1718|119|Cabecera de Río San Félix o Moiguidete
1719|85|Cabecera de Río San Lucas
1720|59|Cabecera de Río San Miguel
1721|246|Cabecera de Río Santiago
1722|201|Cabecera de Río Ule
1723|228|Cabecera de Rita Cuba
1724|157|Cabecera de Saino U Ojo de Agua
1725|196|Cabecera de Salmonete
1726|207|Cabecera de San Francisco
1727|144|Cabecera de San Pablo
1728|24|Cabecera de San Rafael
1729|130|Cabecera de Sigolin
1730|344|Cabecera de Tabacal
1731|145|Cabecera de Tabasara
1732|407|Cabecera de Tigre
1733|207|Cabecera de Tobalico
1734|145|Cabecera de TOláide
1735|24|Cabecera de Tribique
1736|234|Cabecera de Ullama
1737|40|Cabecera de Ureña
1738|458|Cabecera de Uruganti
1739|54|Cabecera de Virigua
1740|144|Cabecera de Virigua
1741|244|Cabecera de Viruli
1742|384|Cabecera de Zarati
1743|85|Cabecera del Cacao
1744|85|Cabecera del Caño del Medio
1745|29|Cabecera del Doctor
1746|115|Cabecera del Jobito
1747|32|Cabecera del Jobo
1748|232|Cabecera del Río Jorones
1749|32|Cabecera La Sardinosa
1750|202|Cabecera Miel
1751|459|Cabecera Quebrada Grande
1752|4|Cabecera Quebrada Guabo
1753|212|Cabecera Río Paja
1754|248|Cabecera Yerba de Ajo
1755|171|Cabecerad de Quebrada Honda
1756|152|Cabeza de Caño
1757|301|Cabeza de Toro o Nidobidi
1758|24|Cabimales
1759|278|Cabimo de Lovaina
1760|324|Cabobre de San Martín
1761|263|Cabra No.1
1762|263|Cabra No.2
1763|295|Cabreño
1764|134|Cabreño
1765|420|Cabrera
1766|343|Cabrillo
1767|68|Cabuya
1768|81|Cabuya
1769|317|Cabuya
1770|460|Cabuya
1771|106|Cabuya
1772|452|Cabuya
1773|203|Cabuya
1774|52|Cabuya o Mande
1775|205|Cacaco
1776|87|Cacaito
1777|146|Cacao
1778|438|Cacao
1779|447|Cacao
1780|251|Caceres
1781|461|Caceres
1782|415|Cachele
1783|234|Cacicon
1784|106|Cacicon
1785|130|Cacicon
1786|52|Cacicón
1787|61|Cacique
1788|154|Cacique
1789|412|Cacique
1790|347|Cacique
1791|153|Cacique U Orillas del Río Cacique
1792|248|Cacira
1793|169|Cafetal
1794|6|Cagandup
1795|271|Cagoen
1796|82|Cahuita
1797|82|Cahuita Arriba
1798|100|Caimital
1799|200|Caimital No. 1
1800|200|Caimital No.2
1801|667|Caimitillo
1802|208|Caimitillo
1803|462|Caimitillo
1804|305|Caimitillo
1805|76|Caimitillo
1806|187|Caimitillo
1807|463|Caimitillo
1808|356|Caimitillo
1809|304|Caimitillo Abajo
1810|332|Caimitillo Abajo
1811|58|Caimitillo Centro
1812|463|Caimito
1813|173|Caimito
1814|59|Caimito
1815|333|Caimito
1816|107|Caimito
1817|463|Caimito Arriba
1818|356|Caimito Arriba
1819|141|Caimito Centro
1820|185|Caisán Centro
1821|185|Caisán Primavera
1822|171|Cajon
1823|89|Calabacito
1824|464|Calabacito
1825|265|Calabacito
1826|209|Calabacito
1827|444|Calabacito
1828|465|Calabacito
1829|38|Calabacito
1830|77|Calabacito
1831|63|Calabacito
1832|466|Calabacito
1833|158|Calabacito
1834|159|Calabacito
1835|330|Calabacito
1836|96|Calabacito
1837|133|Calabacito de Miranda
1838|4|Calabazal
1839|106|Calabazal
1840|241|Calabazal
1841|35|Calabazal
1842|323|Calabazal
1843|467|Calabazal
1844|142|Calabazal o Ciogrode
1845|407|Calabazo
1846|160|Calabazo
1847|119|Calabazo
1848|296|Calabazo
1849|131|Calabazo
1850|458|Calabazo
1851|128|Calabazo
1852|173|Calabra
1853|213|Calabra
1854|328|Calacucha o Caracucho
1855|684|Calante
1856|230|Caldera
1857|366|Caldera
1858|171|Caldera o Cerro Teta
1859|230|Calderita
1860|159|Calderon
1861|171|Caleta
1862|171|Caleta de Los Indios
1863|171|Caleta Larga
1864|171|Caleta N°2
1865|85|Caleta Tanque
1866|208|Caletón
1867|208|Caletón Arriba
1868|24|Calidonia
1869|19|California
1870|468|California
1871|23|Calle 50
1872|122|Calle de Las Desgracias
1873|469|Calle de Oro
1874|287|Calle de Oro
1875|58|Calle del Idaan
1876|58|Calle del Idaan No.2
1877|122|Calle del Purgatorio
1878|51|Calle Gantí
1879|122|Calle Honda
1880|272|Calle Larga
1881|171|Calle Larga
1882|208|Calle Larga
1883|291|Calle Larga
1884|75|Calle Larga
1885|419|Calle Larga
1886|117|Calle Larga
1887|470|Calle Larga
1888|11|Calle Larga
1889|410|Calle Larga
1890|122|Calle Larga
1891|308|Calle Limón
1892|282|Calle Mansa o Santa Barbara
1893|77|Callejon Hondo
1894|147|Callejon Seco
1895|233|Callejones N°1
1896|233|Callejones N°2
1897|180|Calobre
1898|216|Calobre Abajo
1899|47|Calobre Abajo
1900|216|Calobre Arriba
1901|47|Calobre Arriba
1902|47|Calobre Ciénega Abajo
1903|47|Calobre Ciénega Arriba
1904|216|Calobre Piedra
1905|47|Calobre Piedra
1906|147|Calograma
1907|171|Calovébora
